taxon_no,taxon_rank,taxon_name,parent_no
29764,order,Atrypida,82921
127048,suborder,Davidsoniidina,29764
127047,superfamily,Davidsonioidea,127048
127046,family,Davidsoniidae,127047
127049,family,Carinatinidae,127047
127051,superfamily,Palaferelloidea,127048
127050,family,Palaferellidae,127051
127055,family,Symmatrypidae,127051
127053,family,Karpinskiidae,127051
123496,suborder,Atrypidina,29764
307384,superfamily,Daylacea,123496
123379,superfamily,Atrypoidea,123496
86575,family,Atrypidae,123379
127027,family,Atrypinidae,123379
316370,family,Zygospiridae,123379
123497,superfamily,Atrypacea,123496
127037,superfamily,Punctatrypoidea,123496
127036,family,Punctatrypidae,127037
127059,suborder,Lissatrypidina,29764
127068,superfamily,Protozygoidea,127059
127069,family,Cyclospiridae,127068
127067,family,Protozygidae,127068
127058,superfamily,Lissatrypoidea,127059
127062,family,Septatrypidae,127058
127056,family,Lissatrypidae,127058
127066,superfamily,Glassioidea,127059
127065,family,Glassiidae,127066
127043,suborder,Anazygidina,29764
127041,superfamily,Anazygoidea,127043
127040,family,Anazygidae,127041
28340,order,Rhynchonellida,82921
126998,superfamily,Hemithiridoidea,28340
127015,family,Notosariidae,126998
126997,family,Hemithirididae,126998
86607,family,Hemithyrididae,126998
81036,family,Tetrarhynchiidae,126998
127006,family,Triasorhynchiidae,126998
81035,family,Cyclothyrididae,126998
127016,family,Septirhynchiidae,126998
126115,superfamily,Dimerelloidea,28340
80690,family,Dimerellidae,126115
104323,family,Cryptoporidae,126115
126117,family,Peregrinellidae,126115
126121,family,Halorellidae,126115
123322,superfamily,Rhynchotrematoidea,28340
123321,family,Trigonirhynchiidae,123322
125924,family,Machaerariidae,123322
125923,family,Leptocoeliidae,123322
125925,family,Phoenicitoechiidae,123322
307368,family,Trigonorhynchiidae,123322
86574,family,Rhynchotrematidae,123322
125922,family,Orthorhynchulidae,123322
104293,superfamily,Wellerelloidea,28340
80694,family,Wellerellidae,104293
126832,family,Sinorhynchiidae,104293
126828,family,Pontisiidae,104293
123330,family,Allorhynchidae,104293
126830,family,Petasmatheridae,104293
126831,family,Amphipellidae,104293
321960,family,Apodosiidae,28340
306797,superfamily,Basilioloidea,28340
237783,family,Cyclothyridae,28340
126069,superfamily,Camarotoechioidea,28340
126080,family,Septalariidae,126069
124135,family,Leiorhynchidae,126069
97449,family,Camarotoechiidae,126069
126111,superfamily,Rhynchoporoidea,28340
126110,family,Rhynchoporidae,126111
126106,superfamily,Lambdarinoidea,28340
126105,family,Lambdarinidae,126106
125913,superfamily,Ancistrorhynchoidea,28340
125914,family,Sphenotretidae,125913
125915,family,Oligorhynchiidae,125913
125912,family,Ancistrorhynchidae,125913
125916,family,Niorhynicidae,125913
126081,superfamily,Pugnacoidea,28340
337359,family,Pygmaellidae,126081
126083,family,Plectorhynchellidae,126081
126086,family,Rozmanariidae,126081
126087,family,Aseptorhynchiidae,126081
97454,family,Yunnanellidae,126081
126099,family,Erymnariidae,126081
126088,family,Petasmariidae,126081
86613,family,Basiliolidae,126081
126085,family,Ladogiidae,126081
123376,family,Pugnacidae,126081
126089,family,Camerophorinidae,126081
126091,family,Paranorellidae,126081
123328,superfamily,Rhynchotetradoidea,28340
126820,family,Prionorhynchiidae,123328
126819,family,Austrirhynchidae,123328
123329,family,Tetracameridae,123328
126817,family,Rhynchotetradidae,123328
321472,family,Cardinirhynchiidae,28340
313219,superfamily,Rhynchonelloidea,28340
123324,superfamily,Uncinuloidea,28340
123378,family,Uncinulidae,123324
126060,family,Hadrorhynchiidae,123324
123325,family,Hebetoechiidae,123324
126059,family,Hypothyridinidae,123324
126058,family,Glossinotoechiidae,123324
123327,family,Obturamentellidae,123324
125926,family,Eatoniidae,123324
126054,family,Innaechiidae,123324
72104,family,Praecyclothyrididae,28340
104295,superfamily,Stenoscismatoidea,28340
82778,family,Atriboniidae,104295
123885,superfamily,Stenoscismatacea,28340
123850,family,Psilocamaridae,104295
104296,family,Stenoscismatidae,104295
126982,superfamily,Norelloidea,28340
126991,family,Frieleiidae,126982
126989,family,Ochotorhynchiidae,126982
126981,family,Norellidae,126982
123377,superfamily,Rhynchonelloidea,28340
126978,family,Acanthothirididae,123377
314162,family,Platyterorhynchidae,123377
80691,superfamily,Rhynchonellacea,28340
103462,family,Lepidocyclidae,123377
244615,family,Nucinulidae,123377
80697,family,Rhynchonellidae,123377
321983,family,Sapphicorhynchidae,123377
130889,family,Tropidoleptidae,82921
26648,order,Orthida,82921
126949,family,Archaeorthidae,26648
124934,suborder,Dalmanellidina,26648
123485,superfamily,Enteletoidea,124934
125090,family,Enteletidae,123485
125095,family,Linoporellidae,123485
125092,family,Draboviidae,123485
125096,family,Saukrodictyidae,123485
125097,family,Schizophoriidae,123485
125094,family,Chrustenoporidae,123485
123483,superfamily,Dalmanelloidea,124934
125081,family,Hypsomoniidae,123483
125087,family,Proschizophoriidae,123483
81161,family,Rhipidomellidae,123483
125075,family,Dicoelosiidae,123483
125089,family,Tyronellidae,123483
125085,family,Platyorthidae,123483
125082,family,Kayserellidae,123483
86571,family,Dalmanellidae,123483
125086,family,Portranellidae,123483
125059,family,Angusticardiniidae,123483
125083,family,Mystrophoridae,123483
125084,family,Paurorthidae,123483
125076,family,Harknessellidae,123483
125080,family,Heterorthidae,123483
81162,order,Rhipidomellida,82921
307049,suborder,Orthina,26648
124959,suborder,Orthidina,26648
303900,superfamily,Enteletacea,124959
141650,superfamily,Protorthacea,124959
84995,superfamily,Orthoidea,124959
124971,family,Hesperonomiidae,84995
84994,family,Glyptorthidae,84995
313084,family,Skenidioidae,84995
319276,family,Cathaysiorthidae,84995
124977,family,Poramborthidae,84995
86035,superfamily,Orthacea,124959
312359,family,Dinorthidae,84995
86568,family,Dolerorthidae,84995
82652,family,Orthidae,84995
124972,family,Lycophoriidae,84995
124981,family,Whittardiidae,84995
124979,family,Productorthidae,84995
198668,family,Tarfayidae,84995
105163,family,Nanorthidae,84995
80684,family,Bohemiellidae,84995
86569,family,Plaesiomyidae,84995
124970,family,Anomalorthidae,84995
86034,family,Hesperorthidae,84995
124973,family,Orthidiellidae,84995
307211,superfamily,Triplesiacea,124959
310341,family,Oxopleciidae,307211
124982,superfamily,Plectorthoidea,124959
68769,family,Eoorthidae,124982
124991,family,Wangyuiidae,124982
105160,family,Euorthisinidae,124982
124985,family,Finkelnburgiidae,124982
124989,family,Ranorthidae,124982
124984,family,Cyclocoeliidae,124982
124988,family,Platystrophiidae,124982
124983,family,Cremnorthidae,124982
124992,family,Tasmanorthidae,124982
124987,family,Phragmorthidae,124982
86570,family,Plectorthidae,124982
124990,family,Rhactorthidae,124982
124986,family,Giraldiellidae,124982
123880,family,Cardiarinidae,82921
325190,subclass,Pygocaulia,26322
134242,order,Tommotiida,26322
90437,family,Lapworthellidae,7402
7435,order,Hyolithelminthes,7402
167388,family,Sunnaginiidae,7402
7403,order,Mitrosagophora,7402
120620,family,Tommotiidae,7403
141575,family,Tannuolinidae,7402
101120,order,Inarticulata,26322
67154,subphylum,Disciniformea,101120
123634,order,Lyopomata,26322
123648,subclass,Helictopoda,26322
67153,subphylum,Linguliformea,26322
26323,class,Lingulata,67153
26431,order,Acrotretida,26323
69564,superfamily,Acrotretoidea,26431
124202,family,Ceratretidae,69564
124204,family,Curticiidae,69564
124201,family,Biernatidae,69564
87278,family,Ephippelasmatidae,69564
85354,superfamily,Acrotretacea,26431
303355,family,Acrotetidae,69564
124199,family,Scaphelasmatidae,69564
124200,family,Torynelasmatidae,69564
124203,family,Eoconulidae,69564
68771,family,Acrotretidae,69564
307034,suborder,Acrotretidina,26431
98562,superfamily,Discinacea,307034
307038,family,Discinidae,98562
96835,order,Neotremata,26323
26324,order,Lingulida,26323
124115,superfamily,Discinoidea,26324
124194,family,Trematidae,124115
88791,family,Disciniidae,124115
89405,superfamily,Linguloidea,26324
124190,family,Aulonotretidae,89405
84744,family,Pseudolingulidae,89405
124189,family,Elkaniidae,89405
124193,family,Dysoristidae,89405
68767,family,Obolidae,89405
85350,superfamily,Lingulacea,26324
69567,family,Eoobolidae,89405
124192,family,Lingulasmatidae,89405
167512,family,Kyrshabaktellidae,89405
87275,family,Paterulidae,89405
82427,family,Zhanatellidae,89405
89404,family,Lingulidae,89405
124191,family,Lingulellotretidae,89405
307045,suborder,Craniidina,26324
117842,superfamily,Acrotheloidea,26324
85358,family,Acrothelidae,117842
117840,family,Botsfordiidae,117842
303353,superfamily,Trimerellacea,26324
82434,order,Siphonotretida,26323
124205,superfamily,Siphonotretoidea,82434
82433,family,Siphonotretidae,124205
123594,class,Paterinata,67153
26572,order,Paterinida,123594
124213,superfamily,Paterinoidea,26572
124212,family,Paterinidae,124213
124214,family,Cryptotretidae,124213
123647,subclass,Ancylopoda,26322
197350,suborder,Clitambonoidea,26322
123637,order,Arthropomata,26322
123646,order,Articulata,26322
110316,superfamily,Punctospiracea,123646
123641,order,Ecardines,26322
67155,subphylum,Craniiformea,26322
272407,class,Craniata,67155
26588,order,Craniopsida,272407
90392,superfamily,Craniopsoidea,26588
124216,superfamily,Craniopsioidea,26588
124215,family,Craniopsidae,124216
311309,superfamily,Dallinacea,26322
311310,family,Hercothyrididae,311309
123642,order,Testicardines,26322
67152,phylum,Phoronida,273388
67121,phylum,Gastrotricha,85326
67157,unranked clade,Trochozoa,85326
67160,unranked clade,Eutrochozoa,67157
7021,phylum,Annelida,67160
98610,subclass,Chaetopoda,7021
7022,class,Polychaeta,7021
98612,suborder,Tubicola,7022
7144,order,Terebellomorpha,7022
7159,order,Flabelligerimorpha,7022
7135,order,Spiomorpha,7022
7096,order,Phyllodocemorpha,7022
91491,order,Aciculata,7022
7023,order,Amphinomorpha,7022
104322,family,Spionidae,7022
116878,order,Sedentarida,7022
54431,family,Serpulidae,116878
7026,order,Eunicemorpha,7022
319043,order,Pyllodocida,7022
319046,family,Nephtyidae,319043
319044,family,Goniadidae,319043
319048,order,Eunicida,7022
319049,family,Lumbrinereidae,319048
151318,family,Phragmochaetidae,7022
142953,family,Siboglinidae,7022
7141,order,Drilomorpha,7022
7160,order,Serpulimorpha,7022
291060,class,Clitellata,7021
262389,subclass,Oligochaeta,67175
291059,order,Plesiotheca,262389
291063,order,Haplotaxida,262389
291062,family,Naididae,291063
262388,family,Enchytraeidae,262389
7271,class,Myzostomaria,7021
67168,unranked clade,Chaetifera,67160
67169,phylum,Echiura,67168
7012,phylum,Echiurida,67168
7014,phylum,Pogonophora,67168
67164,phylum,Rhynchocoelia,67157
218960,unranked clade,Gnathifera,85326
272904,phylum,Micrognathozoa,218960
67114,phylum,Rotifera,218960
67120,phylum,Gnathostomulida,218960
272903,unranked clade,Schizocoela,85326
7805,phylum,Mollusca,272903
59151,class,Aplacophora,7805
7847,class,Helcionelloida,7805
7869,order,Pelagiellida,7847
65524,superfamily,Pelagielloidea,7869
65406,family,Pelagiellidae,58715
70865,family,Protoscaevogyridae,58715
70864,family,Proeccyliopteridae,58715
70825,family,Aldanellidae,58715
58711,order,Helcionellida,7847
65396,superfamily,Helcionelloidea,58711
70863,family,Procarinariidae,65395
294475,family,Carinopeltidae,65395
58712,family,Helcionellidae,65395
185623,family,Eosoconidae,65395
70850,family,Igarkiellidae,65395
70822,superfamily,Yochelcionelloidea,58711
65601,family,Stenothecidae,70822
70854,family,Mellopegmidae,70822
186826,family,Rugaeconidae,70822
65392,family,Trenellidae,70822
65604,family,Yochelcionellidae,70822
70844,family,Enigmaconidae,70822
65870,family,Coreospiridae,58711
113090,family,Archaeospiridae,58711
113093,family,Latouchellidae,58711
113092,family,Yangtzespiridae,58711
70795,order,Helcionelliformes,7847
70835,family,Ceratoconidae,7847
65472,class,Stenothecoida,7805
65474,order,Cambridioidea,65472
70789,order,Cambridiida,65472
70790,order,Cambridioida,65472
65475,superfamily,Cambridiacea,70790
65473,family,Cambridiidae,65475
8268,class,Paragastropoda,7805
61496,superfamily,Onychochiloidea,8268
59762,family,Cliospiridae,61496
70803,suborder,Hyperstophina,8268
70804,suborder,Orthostrophina,8268
58670,order,Mimospirida,8268
70621,superfamily,Clisospiroidea,58670
58671,family,Clisospiridae,58672
58668,family,Onychochilidae,58672
58669,suborder,Mimospirina,58670
8269,order,Hyperstrophina,8268
112071,class,Hyolitha,7805
7669,order,Orthothecida,7629
104533,family,Gracilithecidae,7669
96133,family,Circothecidae,7669
80671,family,Larawidae,7669
96135,family,Novitatidae,7669
104554,family,Allathecidae,7669
104565,family,Orthothecidae,7669
96136,family,Tetrathecidae,7669
7713,class,Hyolithomorpha,7629
7793,order,Toxeumorphorida,7713
124583,family,Toxeumorphoridae,7793
96139,order,Sulcavitida,7713
96142,family,Inflaticornidae,96139
96143,family,Gakidae,96139
96141,family,Cardiolithidae,96139
167594,family,Trapezovitidae,96139
167591,family,Parakorilithidae,96139
167600,family,Linevitidae,96139
96140,family,Dorsojugatidae,96139
7630,class,Orthothecimorpha,7629
7631,order,Circothecida,7630
96134,family,Turcuthecidae,7631
7654,order,Exilithecida,7630
7714,order,Hyolithida,7629
142280,suborder,Matthevina,7714
287310,family,Carinolithidae,7714
112070,family,Nelegerocornidae,7714
80655,family,Angusticornidae,7714
104455,family,Similothecidae,7714
103063,family,Pauxillitidae,7714
96137,family,Hyolithidae,7714
137525,family,Australothecidae,7714
141520,family,Crestjahitidae,7714
142251,suborder,Hyolithina,7714
142277,family,Ceratothecidae,142251
96138,family,Sulcavitidae,142251
142278,family,Pterygothecidae,142251
70788,subphylum,Cyrtostoma,7805
70796,order,Khairkhaniiformes,7805
7879,order,Hemithecellitina,7805
85396,family,Hemithecellidae,7879
89088,class,Diplacophora,7805
7296,order,Sachitida,89088
182826,superfamily,Siphogonuchitoidea,7296
182827,family,Siphogonuchitidae,182825
96199,family,Orthrozanclidae,7296
183697,superfamily,Halkierioidea,7296
89086,family,Halkieriidae,183697
182823,order,Thambetolepida,89088
142495,family,Maikhanellidae,7805
142503,family,Purellidae,7805
106730,class,Caudofoveata,7805
106729,class,Chaetodermomorpha,7805
8123,class,Rostroconchia,7805
70644,order,Conocardiida,8123
91820,superfamily,Hippocardioidea,8148
54331,family,Hippocardiidae,91820
58110,family,Pseudobigaleaidae,91820
58681,superfamily,Eopterioidea,8148
58680,family,Eopteriidae,58681
58093,superfamily,Conocardioidea,8148
58092,family,Bransoniidae,58093
58125,family,Conocardiidae,58093
8124,order,Ribeirioida,8123
58676,family,Technophoridae,8124
58679,superfamily,Ischyrinioidea,8124
58677,family,Ischyriniidae,58679
83944,order,Ischyrinoida,8123
58682,superfamily,Ribeirioidea,8124
58675,family,Ribeiriidae,58682
230869,order,Anetshelloida,8123
230870,family,Anetshellidae,230869
16005,class,Bivalvia,7805
59922,subclass,Cryptodonta,16005
83691,class,Lamellibranchiata,7805
275712,family,Fusidae,16005
275684,family,Pernidae,16005
54126,class,Pelecypoda,7805
71667,order,Prionodesmacea,16005
324921,family,Ambonychidae,71667
135151,suborder,Schizodonta,71667
135145,suborder,Taxodonta,71667
110395,family,Solenomyidae,16005
71672,order,Teleodesmacea,16005
93734,superfamily,Astartoidea,71672
71673,superfamily,Astartacea,71672
135177,suborder,Asthenodonta,71672
135164,suborder,Teleodonta,71672
135159,suborder,Diagenodonta,71672
97805,superfamily,Adesmacea,71672
71678,superfamily,Isocardiacea,71672
98483,order,Anomalodesmacea,16005
98484,superfamily,Anatinacea,98483
98492,family,Pholadomyacidae,98484
204340,unranked clade,Euprotobranchia,16005
204341,order,Tuarangiida,204340
161646,superfamily,Tuarangoidea,7876
70878,family,Tuarangiidae,7876
204342,order,Fordillida,204340
161645,superfamily,Fordilloidea,60383
70832,family,Camyidae,161645
60382,family,Fordillidae,161645
83695,subclass,Autolamellibranchiata,16005
83699,subclass,Lamellibranchia,16005
197455,subclass,Isofilibranchia,16005
61566,subclass,Palaeotaxodonta,16005
69217,family,Tironuculidae,61566
204890,unranked clade,Eubivalvia,16005
243987,subclass,Autobranchia,204890
244396,infraclass,Pteriomorphia,83700
244008,unranked clade,Ostreomorphi,61998
